subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,stim_reliability_level,resp_buttonid,r
3,audio,different_means,1,4,0,2482.260665,55,2,130.9581765,1,4,-4,1
3,audio,different_means,2,1,0,1879.566969,4,1,152.8007999,0,1,1,5
3,audio,different_means,2,1,1,2922.902348,4,2,316.1112228,1,1,1,5
3,audio,different_means,1,4,1,1932.241213,55,1,283.3121206,1,4,-4,1
3,audio,different_means,2,1,1,3096.005929,4,2,181.7161636,1,1,1,5
3,audio,different_means,1,4,0,2984.309296,26,2,256.5984617,0,3,-4,1
4,audio,different_means,2,3,1,3228.223758,26,2,71.94705734,1,3,3,7
4,audio,different_means,2,2,1,3163.870817,55,2,94.59956091,1,4,2,6
4,audio,different_means,1,1,0,2317.416294,9,2,204.3160703,1,2,-1,4
4,audio,different_means,2,2,0,2953.008557,55,1,286.176884,1,4,2,6
4,audio,different_means,2,1,0,2342.692156,9,1,320.187068,0,2,1,5
4,audio,different_means,1,2,0,2394.435311,55,2,328.2993721,1,4,-2,3
5,audio,different_means,2,1,1,3184.856467,4,2,177.6156873,1,1,1,5
5,audio,different_means,1,1,1,1851.921093,4,1,277.5660907,1,1,-1,4
5,audio,different_means,1,2,1,1948.936858,55,1,94.83701441,1,4,-2,3
5,audio,different_means,1,1,0,3052.540379,9,2,129.4670767,0,2,-1,4
5,audio,different_means,2,2,1,2589.638209,26,2,95.87524206,0,3,2,6
5,audio,different_means,1,2,1,2066.749116,26,1,156.1312513,1,3,-2,3
6,audio,different_means,1,1,0,2827.107749,9,2,217.9480336,0,2,-1,4
6,audio,different_means,2,2,1,3329.310188,26,2,275.9639945,1,3,2,6
6,audio,different_means,2,1,0,2263.974251,26,1,241.2765781,0,3,1,5
6,audio,different_means,2,3,1,3125.297055,4,2,349.5730044,1,1,3,7
6,audio,different_means,1,2,1,2549.990723,55,1,216.1972584,1,4,-2,3
6,audio,different_means,1,3,1,2499.37664,9,1,341.2385322,1,2,-3,2
7,audio,different_means,1,1,0,3236.972608,4,2,118.3878132,0,1,-1,4
7,audio,different_means,1,3,1,2503.767833,26,1,104.8735854,1,3,-3,2
7,audio,different_means,1,1,1,1652.876897,9,1,80.12313722,1,2,-1,4
7,audio,different_means,1,1,1,2508.562462,9,1,99.32672585,1,2,-1,4
